event_id,ts,proba,status,customer_response,resolution_source,updated_at
15158,2025-11-23T16:19:12,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15159,2025-11-23T16:19:13,0.0675,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15160,2025-11-23T16:19:13,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15161,2025-11-23T16:19:14,0.315,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15162,2025-11-23T16:19:15,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15168,2025-11-23T16:19:19,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15180,2025-11-23T16:19:29,0.205,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15181,2025-11-23T16:19:30,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15186,2025-11-23T16:19:33,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15192,2025-11-23T16:19:38,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15207,2025-11-23T16:19:50,0.0425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15208,2025-11-23T16:19:50,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15224,2025-11-23T16:20:02,0.0525,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15225,2025-11-23T16:20:03,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15244,2025-11-23T16:20:18,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15248,2025-11-23T16:20:21,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15255,2025-11-23T16:20:26,0.0475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15276,2025-11-23T16:20:43,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15281,2025-11-23T16:20:46,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15282,2025-11-23T16:20:47,0.03,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15283,2025-11-23T16:20:48,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15287,2025-11-23T16:20:52,0.205,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15295,2025-11-23T16:20:57,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15302,2025-11-23T16:21:03,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15306,2025-11-23T16:21:06,0.1375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15309,2025-11-23T16:21:09,0.315,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15314,2025-11-23T16:21:13,0.355,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15330,2025-11-23T16:21:26,0.0875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15336,2025-11-23T16:21:30,0.0275,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15339,2025-11-23T16:21:32,0.045,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15347,2025-11-23T16:21:40,0.115,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15350,2025-11-23T16:21:42,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15352,2025-11-23T16:21:44,0.035,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15353,2025-11-23T16:21:45,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15354,2025-11-23T16:21:45,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15355,2025-11-23T16:21:46,0.1925,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15359,2025-11-23T16:21:49,0.0475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15369,2025-11-23T16:21:57,0.2475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15405,2025-11-23T16:22:25,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15410,2025-11-23T16:22:29,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15418,2025-11-23T16:22:35,0.1925,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15423,2025-11-23T16:22:39,0.355,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15424,2025-11-23T16:22:40,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15428,2025-11-23T16:22:43,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15435,2025-11-23T16:22:49,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15439,2025-11-23T16:22:51,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15443,2025-11-23T16:22:55,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15444,2025-11-23T16:22:56,0.035,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15450,2025-11-23T16:23:00,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15481,2025-11-23T16:23:24,0.32,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15495,2025-11-23T16:23:35,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15499,2025-11-23T16:23:37,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15501,2025-11-23T16:23:39,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15505,2025-11-23T16:23:41,0.1,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15510,2025-11-23T16:23:46,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15525,2025-11-23T16:23:56,0.0275,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15527,2025-11-23T16:23:58,0.115,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15543,2025-11-23T16:24:11,0.115,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15544,2025-11-23T16:24:12,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15574,2025-11-23T16:24:36,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15580,2025-11-23T16:24:40,0.05,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15587,2025-11-23T16:24:46,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15591,2025-11-23T16:24:50,0.2475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15610,2025-11-23T16:25:04,0.0575,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15611,2025-11-23T16:25:05,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15618,2025-11-23T16:25:10,0.0375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15621,2025-11-23T16:25:13,0.315,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15638,2025-11-23T16:25:27,0.115,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15640,2025-11-23T16:25:28,0.035,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15647,2025-11-23T16:25:33,0.205,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15648,2025-11-23T16:25:34,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15654,2025-11-23T16:25:39,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15680,2025-11-23T16:25:59,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15681,2025-11-23T16:25:59,0.2325,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15695,2025-11-23T16:26:10,0.12,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15699,2025-11-23T16:26:14,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15723,2025-11-23T16:26:33,0.04,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15731,2025-11-23T16:26:39,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15734,2025-11-23T16:26:41,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15742,2025-11-23T16:26:48,0.0325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15758,2025-11-23T16:27:00,0.0475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15768,2025-11-23T16:27:08,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15785,2025-11-23T16:27:21,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15790,2025-11-23T16:27:26,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15792,2025-11-23T16:27:27,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15798,2025-11-23T16:27:33,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15811,2025-11-23T16:27:42,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15814,2025-11-23T16:27:44,0.05,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15816,2025-11-23T16:27:47,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15831,2025-11-23T16:27:58,0.0325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15837,2025-11-23T16:28:04,0.03,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15859,2025-11-23T16:28:21,0.205,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15867,2025-11-23T16:28:26,0.995,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15875,2025-11-23T16:28:33,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15880,2025-11-23T16:28:37,0.035,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15905,2025-11-23T16:28:57,0.0475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15913,2025-11-23T16:29:03,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15918,2025-11-23T16:29:07,0.2475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15919,2025-11-23T16:29:08,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15926,2025-11-23T16:29:14,0.12,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15934,2025-11-23T16:29:20,0.0475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15941,2025-11-23T16:29:25,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15944,2025-11-23T16:29:28,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15949,2025-11-23T16:29:31,0.0375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
15963,2025-11-23T16:29:42,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15964,2025-11-23T16:29:44,0.0525,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15965,2025-11-23T16:29:45,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15969,2025-11-23T16:29:48,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15974,2025-11-23T16:29:51,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15989,2025-11-23T16:30:06,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
15993,2025-11-23T16:30:09,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16006,2025-11-23T16:30:20,0.065,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16013,2025-11-23T16:30:25,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16018,2025-11-23T16:30:29,0.0475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16022,2025-11-23T16:30:33,0.12,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16046,2025-11-23T16:30:52,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16054,2025-11-23T16:30:58,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16056,2025-11-23T16:30:59,0.0575,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16060,2025-11-23T16:31:03,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16076,2025-11-23T16:31:15,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16095,2025-11-23T16:31:31,0.315,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16103,2025-11-23T16:31:38,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16109,2025-11-23T16:31:43,0.0425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16118,2025-11-23T16:31:49,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16127,2025-11-23T16:31:57,0.0575,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16128,2025-11-23T16:31:57,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16155,2025-11-23T16:32:18,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16160,2025-11-23T16:32:23,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16176,2025-11-23T16:32:35,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16177,2025-11-23T16:32:35,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16178,2025-11-23T16:32:36,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16179,2025-11-23T16:32:37,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16180,2025-11-23T16:32:38,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16181,2025-11-23T16:32:39,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16182,2025-11-23T16:32:40,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16183,2025-11-23T16:32:41,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16184,2025-11-23T16:32:41,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16188,2025-11-23T16:32:44,0.1175,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16189,2025-11-23T16:32:45,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16190,2025-11-23T16:32:46,0.1925,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16191,2025-11-23T16:32:47,0.115,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16192,2025-11-23T16:32:47,0.115,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16193,2025-11-23T16:32:48,0.1375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16194,2025-11-23T16:32:49,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16195,2025-11-23T16:32:50,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16196,2025-11-23T16:32:51,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16198,2025-11-23T16:32:52,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16199,2025-11-23T16:32:53,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16200,2025-11-23T16:32:54,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16201,2025-11-23T16:32:55,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16203,2025-11-23T16:32:56,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16205,2025-11-23T16:32:57,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16206,2025-11-23T16:32:58,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16212,2025-11-23T16:33:03,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16237,2025-11-23T16:33:22,0.205,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16238,2025-11-23T16:33:22,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16239,2025-11-23T16:33:23,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16247,2025-11-23T16:33:30,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16256,2025-11-23T16:33:37,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16291,2025-11-23T16:34:04,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16300,2025-11-23T16:34:12,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16302,2025-11-23T16:34:13,0.1375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16305,2025-11-23T16:34:15,0.1925,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16331,2025-11-23T16:34:34,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16346,2025-11-23T16:34:47,0.1025,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16353,2025-11-23T16:34:52,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16359,2025-11-23T16:34:57,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16360,2025-11-23T16:34:58,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16363,2025-11-23T16:35:00,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16364,2025-11-23T16:35:01,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16370,2025-11-23T16:35:06,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16372,2025-11-23T16:35:07,0.2325,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16373,2025-11-23T16:35:08,0.355,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16374,2025-11-23T16:35:09,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16384,2025-11-23T16:35:17,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16386,2025-11-23T16:35:18,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16393,2025-11-23T16:35:24,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16398,2025-11-23T16:35:29,0.0325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16399,2025-11-23T16:35:30,0.0525,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16406,2025-11-23T16:35:36,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16419,2025-11-23T16:35:47,0.0325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16426,2025-11-23T16:35:52,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16436,2025-11-23T16:36:00,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16437,2025-11-23T16:36:01,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16440,2025-11-23T16:36:04,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16450,2025-11-23T16:36:11,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16462,2025-11-23T16:36:20,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16467,2025-11-23T16:36:25,0.205,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16480,2025-11-23T16:36:35,0.2325,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16487,2025-11-23T16:36:40,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16509,2025-11-23T16:36:57,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16511,2025-11-23T16:36:59,0.12,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16517,2025-11-23T16:37:04,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16531,2025-11-23T16:37:15,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16534,2025-11-23T16:37:17,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16540,2025-11-23T16:37:21,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16544,2025-11-23T16:37:25,0.03,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16551,2025-11-23T16:37:30,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16552,2025-11-23T16:37:31,0.1375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16554,2025-11-23T16:37:33,0.3875,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16566,2025-11-23T16:37:42,0.05,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16571,2025-11-23T16:37:46,0.03,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16575,2025-11-23T16:37:49,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16577,2025-11-23T16:37:51,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16579,2025-11-23T16:37:53,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16580,2025-11-23T16:37:53,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16582,2025-11-23T16:37:55,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16583,2025-11-23T16:37:57,0.075,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16584,2025-11-23T16:37:57,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16585,2025-11-23T16:37:58,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16586,2025-11-23T16:37:59,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16587,2025-11-23T16:37:59,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16589,2025-11-23T16:38:01,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16592,2025-11-23T16:38:03,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16593,2025-11-23T16:38:04,0.12,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16594,2025-11-23T16:38:04,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16596,2025-11-23T16:38:07,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16598,2025-11-23T16:38:08,0.205,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16599,2025-11-23T16:38:09,0.18,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16600,2025-11-23T16:38:10,0.1175,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16602,2025-11-23T16:38:11,0.995,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16603,2025-11-23T16:38:12,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16604,2025-11-23T16:38:12,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16606,2025-11-23T16:38:14,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
16607,2025-11-23T16:38:14,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16608,2025-11-23T16:38:16,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16609,2025-11-23T16:38:17,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16610,2025-11-23T16:38:17,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16611,2025-11-23T16:38:18,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16612,2025-11-23T16:38:19,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
16615,2025-11-23T16:38:21,0.9925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
